categoria,fecha,crimen,colonia,long,lat,Cluster,color
ROBO EN METROBUS SV,2018-09-06 07:10:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,INDUSTRIAL,-99.1235716440366,19.472030894505398,4,Verde
ROBO EN METROBUS SV,2018-09-24 21:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.10342419969109,19.478388101049106,27,Naranja
ROBO EN METROBUS SV,2018-06-27 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.12209619961901,19.5002857029563,28,Naranja
ROBO EN METROBUS SV,2018-06-19 11:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VALLEJO PONIENTE,-99.14207281415052,19.4676903046822,-1,Rojo
ROBO EN METROBUS SV,2018-10-15 18:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13218580125692,19.490188190247,31,Verde
ROBO EN METROBUS SV,2018-10-19 08:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11946824062308,19.4966904245207,50,Rojo
ROBO EN METROBUS SV,2018-10-19 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO ZACATENCO,-99.11748097793541,19.5019849269465,38,Naranja
ROBO EN METROBUS SV,2018-10-23 07:20:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.0948033975573,19.47790565767561,40,Verde
ROBO EN METROBUS SV,2020-03-03 05:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LA PRADERA,-99.0679596000544,19.4725144024432,9,Rojo
ROBO EN METROBUS SV,2018-12-08 08:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1230862996647,19.4869713013884,43,Rojo
ROBO EN METROBUS SV,2020-08-01 05:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,JOSE MARIA MORELOS Y PAVON 2,-99.0925108005485,19.4769870450428,-1,Rojo
ROBO EN METROBUS SV,2020-01-15 18:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA ATZACOALCO,-99.09189889976999,19.4938086003164,12,Verde
ROBO EN METROBUS SV,2019-06-21 19:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN BARTOLO ATEPEHUACAN,-99.14517771265629,19.4931294121307,19,Naranja
ROBO EN METROBUS SV,2020-03-20 08:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1236698663863,19.4870223344755,43,Rojo
ROBO EN METROBUS SV,2019-02-15 19:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13221999999999,19.49021,31,Verde
ROBO EN METROBUS SV,2019-02-03 15:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,HEROE DE NACOZARI,-99.14574,19.47318,-1,Rojo
ROBO EN METROBUS SV,2019-06-03 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,CONSTITUCION DE LA REPUBLICA,-99.1015,19.48064,27,Naranja
ROBO EN METROBUS SV,2019-10-03 18:08:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13188000000001,19.49025,31,Verde
ROBO EN METROBUS SV,2019-02-01 14:55:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GERTRUDIS SANCHEZ 1A SECCION,-99.10138,19.47021,-1,Rojo
ROBO EN METROBUS SV,2019-02-01 18:20:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12016,19.48538,39,Verde
ROBO EN METROBUS SV,2019-09-01 08:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13233000000001,19.4757,35,Verde
ROBO EN METROBUS SV,2019-01-15 07:20:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13217,19.47585,35,Verde
ROBO EN METROBUS SV,2019-01-16 19:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13359,19.49075,32,Naranja
ROBO EN METROBUS SV,2019-01-15 19:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA INDUSTRIAL VALLEJO,-99.1572,19.5037,16,Verde
ROBO EN METROBUS SV,2019-01-21 06:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13105999999999,19.50285,7,Verde
ROBO EN METROBUS SV,2018-03-26 10:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VILLA DE ARAGON,-99.05942754127442,19.4649937078527,3,Rojo
ROBO EN METROBUS SV,2018-03-01 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VALLEJO PONIENTE,-99.13918499801642,19.4686635023515,23,Rojo
ROBO EN METROBUS SV,2018-03-11 23:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,EL COYOL,-99.0940477867713,19.48678118796661,17,Naranja
ROBO EN METROBUS SV,2018-04-16 09:10:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.123061813919,19.4869392992668,43,Rojo
ROBO EN METROBUS SV,2018-08-14 08:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1221615201353,19.486570052758502,43,Rojo
ROBO EN METROBUS SV,2018-11-15 13:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.120131334459,19.494024604547,49,Verde
ROBO EN METROBUS SV,2018-11-24 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.1200270304615,19.4940582197484,49,Verde
ROBO EN METROBUS SV,2018-10-09 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12739669314121,19.4825001710436,-1,Rojo
ROBO EN METROBUS SV,2017-09-12 07:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1220961999999,19.5002856998328,28,Naranja
ROBO EN METROBUS SV,2018-05-04 07:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11946085790848,19.496682675491897,50,Rojo
ROBO EN METROBUS SV,2018-04-26 11:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA VALLEJO,-99.1554053498632,19.4992193404847,16,Verde
ROBO EN METROBUS SV,2017-11-16 15:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.12439350903892,19.48731292053089,43,Rojo
ROBO EN METROBUS SV,2018-01-09 09:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA VALLEJO,-99.1539979051919,19.4951296063848,18,Rojo
ROBO EN METROBUS SV,2018-02-20 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,EL COYOL,-99.0942991986498,19.486754939738397,17,Naranja
ROBO EN METROBUS SV,2018-02-13 09:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1228481751743,19.486720952181106,43,Rojo
ROBO EN METROBUS SV,2018-01-04 17:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA VALLEJO,-99.1476907996949,19.49236030408889,20,Rojo
ROBO EN METROBUS SV,2018-01-10 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,PROGRESO NACIONAL,-99.1619399638287,19.515750344032398,6,Verde
ROBO EN METROBUS SV,2018-02-09 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.1209583530113,19.4927965152235,48,Verde
ROBO EN METROBUS SV,2018-03-08 18:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12486893832693,19.484791286898,46,Rojo
ROBO EN METROBUS SV,2018-03-07 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.1205189557692,19.4923169066351,47,Verde
ROBO EN METROBUS SV,2018-02-24 08:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.12209619961901,19.5002857029563,28,Naranja
ROBO EN METROBUS SV,2018-02-03 15:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SANTA ROSA,-99.1632598784198,19.518188211167,6,Verde
ROBO EN METROBUS SV,2018-05-29 20:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.0990446613458,19.4755618940512,25,Verde
ROBO EN METROBUS SV,2018-05-14 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.12209619961901,19.5002857029563,28,Naranja
ROBO EN METROBUS SV,2018-05-31 21:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.094716741704,19.4778650717258,40,Verde
ROBO EN METROBUS SV,2018-05-17 20:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,ARAGON LA VILLA,-99.10676030192232,19.482737505202998,34,Rojo
ROBO EN METROBUS SV,2018-05-22 12:43:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13306344955828,19.4905139524277,32,Naranja
ROBO EN METROBUS SV,2018-05-26 08:05:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1204982389954,19.4924347472347,47,Verde
ROBO EN METROBUS SV,2018-06-13 08:22:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.1231278517558,19.4891417346095,-1,Rojo
ROBO EN METROBUS SV,2019-05-09 18:25:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.09756,19.47905,42,Rojo
ROBO EN METROBUS SV,2019-06-09 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.118,19.50123,38,Naranja
ROBO EN METROBUS SV,2019-10-09 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.09288000000001,19.47697,-1,Rojo
ROBO EN METROBUS SV,2019-06-20 08:25:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA VALLEJO,-99.15394,19.49517,18,Rojo
ROBO EN METROBUS SV,2019-06-26 08:10:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,MAGDALENA DE LAS SALINAS,-99.14963,19.48323,15,Verde
ROBO EN METROBUS SV,2017-01-17 08:35:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.1245197643911,19.487448209234298,43,Rojo
ROBO EN METROBUS SV,2019-01-10 08:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.09733,19.4789,42,Rojo
ROBO EN METROBUS SV,2017-04-25 07:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,CONSTITUCION DE LA REPUBLICA,-99.10594606013149,19.4824356922519,34,Rojo
ROBO EN METROBUS SV,2019-09-10 07:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.09755,19.478820000000002,42,Rojo
ROBO EN METROBUS SV,2019-09-10 15:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VILLA GUSTAVO A. MADERO,-99.11927,19.48328,37,Naranja
ROBO EN METROBUS SV,2019-04-15 07:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.12566,19.48527,46,Rojo
ROBO EN METROBUS SV,2019-04-16 07:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11981,19.49492,51,Rojo
ROBO EN METROBUS SV,2019-08-15 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11955999999999,19.49524,51,Rojo
ROBO EN METROBUS SV,2019-08-26 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.10531,19.48199,34,Rojo
ROBO EN METROBUS SV,2019-08-26 07:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.12039,19.49237,47,Verde
ROBO EN METROBUS SV,2019-08-29 09:25:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DEFENSORES DE LA REPUBLICA,-99.14599,19.473679999999998,-1,Rojo
ROBO EN METROBUS SV,2019-08-29 07:25:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12515,19.48544,46,Rojo
ROBO EN METROBUS SV,2019-08-29 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,PROGRESO NACIONAL,-99.16189,19.51551,6,Verde
ROBO EN METROBUS SV,2019-08-15 06:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11971,19.4968,50,Rojo
ROBO EN METROBUS SV,2019-08-16 08:17:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11971,19.49679,50,Rojo
ROBO EN METROBUS SV,2019-04-29 08:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO ZACATENCO,-99.11196,19.50483,-1,Rojo
ROBO EN METROBUS SV,2019-10-14 15:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.09680999999999,19.48081,-1,Rojo
ROBO EN METROBUS SV,2019-10-16 09:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DEFENSORES DE LA REPUBLICA,-99.14591999999999,19.47341,-1,Rojo
ROBO EN METROBUS SV,2019-10-17 21:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.09639,19.47859,-1,Rojo
ROBO EN METROBUS SV,2019-09-18 07:55:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1246,19.48627,45,Naranja
ROBO EN METROBUS SV,2019-09-23 07:10:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VILLA DE ARAGON,-99.05933,19.465,3,Rojo
ROBO EN METROBUS SV,2019-09-24 08:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13871999999999,19.491889999999998,26,Verde
ROBO EN METROBUS SV,2019-09-27 06:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.1053,19.482020000000002,34,Rojo
ROBO EN METROBUS SV,2019-11-13 09:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13001,19.48953,-1,Rojo
ROBO EN METROBUS SV,2019-06-06 07:10:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12303,19.486829999999998,43,Rojo
ROBO EN METROBUS SV,2019-06-06 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,EJIDOS SAN JUAN DE ARAGON 1A SECCION,-99.09355,19.470589999999998,-1,Rojo
ROBO EN METROBUS SV,2019-06-06 07:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO ZACATENCO,-99.11672,19.502229999999997,38,Naranja
ROBO EN METROBUS SV,2019-11-06 07:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11873,19.49943,-1,Rojo
ROBO EN METROBUS SV,2019-06-14 07:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN BARTOLO ATEPEHUACAN,-99.14568,19.49335,19,Naranja
ROBO EN METROBUS SV,2019-06-19 07:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA VALLEJO,-99.15415,19.49544,18,Rojo
ROBO EN METROBUS SV,2019-06-18 18:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN BARTOLO ATEPEHUACAN,-99.14565,19.49326,19,Naranja
ROBO EN METROBUS SV,2019-05-13 08:25:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11971,19.49679,50,Rojo
ROBO EN METROBUS SV,2019-04-17 07:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11907,19.49813,-1,Rojo
ROBO EN METROBUS SV,2019-05-20 07:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13247,19.47553,35,Verde
ROBO EN METROBUS SV,2019-05-22 18:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.12464,19.48742,43,Rojo
ROBO EN METROBUS SV,2019-05-25 12:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.10176,19.48064,27,Naranja
ROBO EN METROBUS SV,2019-05-13 09:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.09454000000001,19.47748,40,Verde
ROBO EN METROBUS SV,2019-11-25 06:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,CONSTITUCION DE LA REPUBLICA,-99.09621,19.4836,17,Naranja
ROBO EN METROBUS SV,2019-12-14 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VALLEJO PONIENTE,-99.14331999999999,19.467389999999998,-1,Rojo
ROBO EN METROBUS SV,2019-12-27 08:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.09607,19.47813,41,Naranja
ROBO EN METROBUS SV,2019-04-07 14:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN JUAN DE ARAGON VII SECCION,-99.06928,19.47361,9,Rojo
ROBO EN METROBUS SV,2019-10-07 18:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,15 DE AGOSTO,-99.11373,19.484370000000002,30,Naranja
ROBO EN METROBUS SV,2019-07-16 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,AMPLIACION CASAS ALEMAN,-99.08867,19.47512,29,Naranja
ROBO EN METROBUS SV,2019-02-12 15:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN BARTOLO ATEPEHUACAN,-99.14108,19.49236,26,Verde
ROBO EN METROBUS SV,2018-02-15 14:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,MAGDALENA DE LAS SALINAS,-99.12904591123792,19.4819242833867,-1,Rojo
ROBO EN METROBUS SV,2018-01-20 10:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1197078401313,19.4957002430754,51,Rojo
ROBO EN METROBUS SV,2017-11-09 08:10:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.12439350903892,19.48731292053089,43,Rojo
ROBO EN METROBUS SV,2018-04-26 08:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO ZACATENCO,-99.11657394011921,19.5025002257791,38,Naranja
ROBO EN METROBUS SV,2018-06-15 20:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.10342419969109,19.478388101049106,27,Naranja
ROBO EN METROBUS SV,2018-06-06 07:35:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,EJIDOS SAN JUAN DE ARAGON 1A SECCION,-99.0944371057422,19.469468105023697,-1,Rojo
ROBO EN METROBUS SV,2018-06-08 22:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1230732875531,19.4869411260195,43,Rojo
ROBO EN METROBUS SV,2018-06-14 09:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12375621756772,19.4871853967482,43,Rojo
ROBO EN METROBUS SV,2018-06-25 07:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA INDUSTRIAL VALLEJO,-99.1571689751437,19.5032985494406,16,Verde
ROBO EN METROBUS SV,2018-03-03 08:20:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.12377659991041,19.4874414967457,43,Rojo
ROBO EN METROBUS SV,2018-01-31 08:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO ZACATENCO,-99.1174733628823,19.5019816152458,38,Naranja
ROBO EN METROBUS SV,2018-01-27 08:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1198460591375,19.495034057115,51,Rojo
ROBO EN METROBUS SV,2018-10-01 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.120389667926,19.4925432927813,47,Verde
ROBO EN METROBUS SV,2018-07-04 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1193402295463,19.4971480794657,50,Rojo
ROBO EN METROBUS SV,2018-07-10 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.12209619961901,19.5002857029563,28,Naranja
ROBO EN METROBUS SV,2018-07-11 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11979421960793,19.4952998659064,51,Rojo
ROBO EN METROBUS SV,2018-04-02 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11875948015741,19.4994000835887,-1,Rojo
ROBO EN METROBUS SV,2018-07-20 20:38:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.09481143004759,19.4779020024415,40,Verde
ROBO EN METROBUS SV,2018-07-23 16:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13371270953621,19.4907305653605,32,Naranja
ROBO EN METROBUS SV,2020-06-05 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1243938695067,19.4863180404165,45,Naranja
ROBO EN METROBUS SV,2016-11-20 07:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1220961999999,19.5002856998328,28,Naranja
ROBO EN METROBUS SV,2016-05-02 07:36:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.119434,19.4966409998332,50,Rojo
ROBO EN METROBUS SV,2017-05-20 16:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GUADALUPE VICTORIA,-99.1382063818293,19.4703623084765,24,Rojo
ROBO EN METROBUS SV,2018-02-01 07:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12435331051807,19.486227136068198,45,Naranja
ROBO EN METROBUS SV,2018-10-04 13:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.09754147945429,19.4790287396482,42,Rojo
ROBO EN METROBUS SV,2018-08-16 09:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA VALLEJO,-99.1534595803248,19.4949162078548,18,Rojo
ROBO EN METROBUS SV,2018-08-16 20:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.1051570935091,19.482127944134398,34,Rojo
ROBO EN METROBUS SV,2018-08-17 14:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.09542075855343,19.4778470526457,40,Verde
ROBO EN METROBUS SV,2018-08-03 09:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,INDUSTRIAL,-99.12485018194228,19.467530772956604,4,Verde
ROBO EN METROBUS SV,2018-08-08 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13086943885372,19.4774796126305,-1,Rojo
ROBO EN METROBUS SV,2018-10-15 14:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,CONSTITUCION DE LA REPUBLICA,-99.10162171367041,19.48072478585189,27,Naranja
ROBO EN METROBUS SV,2018-10-23 08:24:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA VALLEJO,-99.15255861641752,19.494717410461604,18,Rojo
ROBO EN METROBUS SV,2018-09-21 07:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.0971083914835,19.478595538991197,42,Rojo
ROBO EN METROBUS SV,2018-11-27 14:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.133162257131,19.490550742461604,32,Naranja
ROBO EN METROBUS SV,2018-11-28 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13256596587141,19.4761673350526,35,Verde
ROBO EN METROBUS SV,2018-11-05 05:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.12094512976401,19.4927426353288,48,Verde
ROBO EN METROBUS SV,2018-10-02 13:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13563710785208,19.491289050756,-1,Rojo
ROBO EN METROBUS SV,2019-07-23 18:42:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1236,19.487170000000006,43,Rojo
ROBO EN METROBUS SV,2019-07-31 09:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11945,19.496679999999998,50,Rojo
