categoria,fecha,crimen,colonia,long,lat,Cluster,color
ROBO A TRANSEUNTE CV,2017-09-16 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JOSE DE LA ESCALERA,-99.1659848113904,19.5255585578025,-1,Rojo
ROBO A TRANSEUNTE CV,2017-09-17 19:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON VII SECCION,-99.0714194805529,19.4702300130087,167,Rojo
ROBO A TRANSEUNTE CV,2017-09-18 11:18:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION CASAS ALEMAN,-99.08470167580099,19.4745662027693,490,Verde
ROBO A TRANSEUNTE CV,2017-09-27 18:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,MALACATES,-99.1334356826533,19.575381313927,26,Rojo
ROBO A TRANSEUNTE CV,2018-07-31 17:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,TRES ESTRELLAS,-99.112005016541,19.472679041941,-1,Rojo
ROBO A TRANSEUNTE CV,2018-07-28 17:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON VII SECCION,-99.07992722106691,19.4698370613083,252,Naranja
ROBO A TRANSEUNTE CV,2018-07-30 20:28:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ESTRELLA,-99.1166122862133,19.474192804568602,661,Rojo
ROBO A TRANSEUNTE CV,2018-07-31 10:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,RESIDENCIAL ACUEDUCTO DE GUADALUPE,-99.1554590559987,19.527782319062396,95,Naranja
ROBO A TRANSEUNTE CV,2018-08-05 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON II SECCION,-99.08376746551548,19.4539562124194,-1,Rojo
ROBO A TRANSEUNTE CV,2018-08-03 20:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,EL ARBOLILLO,-99.14199149683519,19.5362944901096,127,Rojo
ROBO A TRANSEUNTE CV,2018-07-18 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,GUADALUPE TEPEYAC,-99.1217359886513,19.4730392880987,677,Rojo
ROBO A TRANSEUNTE CV,2018-08-07 06:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,LINDAVISTA,-99.13553335025999,19.488831186475398,506,Rojo
ROBO A TRANSEUNTE CV,2018-08-07 01:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON I SECCION,-99.0873607186693,19.4606422186862,188,Verde
ROBO A TRANSEUNTE CV,2018-08-07 21:05:00,ROBO A TRANSEUNTE EN NEGOCIO CON VIOLENCIA,AMPLIACION GABRIEL HERNANDEZ,-99.1003393999296,19.5069493953877,380,Verde
ROBO A TRANSEUNTE CV,2018-08-07 17:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON II SECCION,-99.0865676369808,19.4507858113572,-1,Rojo
ROBO A TRANSEUNTE CV,2018-08-07 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,CASTILLO GRANDE,-99.13369967671507,19.5407314327374,159,Naranja
ROBO A TRANSEUNTE CV,2018-06-09 09:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,MARTIN CARRERA,-99.1055096918726,19.4908709802849,565,Rojo
ROBO A TRANSEUNTE CV,2018-06-11 12:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0671003232166,19.4508864542016,66,Verde
ROBO A TRANSEUNTE CV,2018-06-12 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,LINDAVISTA,-99.1337451004698,19.4876836819593,511,Rojo
ROBO A TRANSEUNTE CV,2018-06-12 14:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SANTA ISABEL TOLA,-99.1179500841077,19.4990603901718,383,Rojo
ROBO A TRANSEUNTE CV,2018-06-14 22:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,PROVIDENCIA,-99.0721985655275,19.485048843836697,356,Rojo
ROBO A TRANSEUNTE CV,2018-06-15 13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,GUADALUPE INSURGENTES,-99.1321680227063,19.4759078063373,539,Rojo
ROBO A TRANSEUNTE CV,2018-06-15 13:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,GUADALUPE TEPEYAC,-99.118916407038,19.464918210306,-1,Rojo
ROBO A TRANSEUNTE CV,2018-06-16 16:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,PROVIDENCIA,-99.0737803440363,19.4865194988425,-1,Rojo
ROBO A TRANSEUNTE CV,2018-06-09 06:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0667544670754,19.4650398955567,201,Verde
ROBO A TRANSEUNTE CV,2018-06-16 20:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN PEDRO ZACATENCO,-99.1268534001722,19.5070738206408,16,Naranja
ROBO A TRANSEUNTE CV,2018-06-18 06:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,NARCISO BASSOLS,-99.0539683232364,19.455669455985202,51,Rojo
ROBO A TRANSEUNTE CV,2018-06-16 13:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,BARRIO CANDELARIA TICOMAN,-99.13448408434392,19.5221539575837,-1,Rojo
ROBO A TRANSEUNTE CV,2018-06-18 20:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,BONDOJITO,-99.1088237190275,19.4627105948596,452,Rojo
ROBO A TRANSEUNTE CV,2018-05-14 22:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,15 DE AGOSTO,-99.1065172266411,19.485314180061103,-1,Rojo
ROBO A TRANSEUNTE CV,2018-06-19 13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN FELIPE DE JESUS,-99.0788345285411,19.4913082404496,308,Verde
ROBO A TRANSEUNTE CV,2018-06-19 11:45:00,TENTATIVA DE ROBO,SAN FELIPE DE JESUS,-99.07725868954357,19.498637168911106,-1,Rojo
ROBO A TRANSEUNTE CV,2018-06-27 19:35:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,INFONAVIT LORETO FABELA,-99.0803495998479,19.4715364041208,251,Naranja
ROBO A TRANSEUNTE CV,2018-06-30 07:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,DEFENSORES DE LA REPUBLICA,-99.1436081501304,19.4748663025737,404,Rojo
ROBO A TRANSEUNTE CV,2018-07-02 13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON VII SECCION,-99.0763057288816,19.4726626886183,175,Rojo
ROBO A TRANSEUNTE CV,2018-06-29 16:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,EL ARBOLILLO,-99.1392827803568,19.5359495720228,127,Rojo
ROBO A TRANSEUNTE CV,2018-06-26 13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,LA PURISIMA TICOMAN,-99.1385942924086,19.51415635295411,-1,Rojo
ROBO A TRANSEUNTE CV,2018-07-04 14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,MARTIRES DE RIO BLANCO,-99.1151499504961,19.461974329217,-1,Rojo
ROBO A TRANSEUNTE CV,2018-07-12 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN PEDRO EL CHICO,-99.098945970725,19.4692539034571,388,Rojo
ROBO A TRANSEUNTE CV,2018-07-13 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,INDUSTRIAL,-99.12336115612949,19.4783061719735,-1,Rojo
ROBO A TRANSEUNTE CV,2018-07-13 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON I SECCION,-99.0901427260293,19.4654522098778,284,Naranja
ROBO A TRANSEUNTE CV,2018-07-14 15:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,LA PRADERA,-99.0668007598766,19.4712710413193,337,Rojo
ROBO A TRANSEUNTE CV,2018-07-30 13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,GUADALUPE TEPEYAC,-99.1234901501846,19.4685179351517,696,Rojo
ROBO A TRANSEUNTE CV,2018-07-30 17:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,BONDOJITO,-99.10755171414007,19.465053122539,414,Verde
ROBO A TRANSEUNTE CV,2018-07-30 22:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,LA MALINCHE,-99.10668978512552,19.453793806165198,435,Naranja
ROBO A TRANSEUNTE CV,2018-07-30 20:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,GUADALUPE TEPEYAC,-99.1216691351984,19.4732115097957,677,Rojo
ROBO A TRANSEUNTE CV,2018-07-25 14:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION PROGRESO NACIONAL,-99.16066847851972,19.518974965127,158,Rojo
ROBO A TRANSEUNTE CV,2018-07-30 22:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,LA JOYA,-99.10457926184392,19.454291079752,408,Rojo
ROBO A TRANSEUNTE CV,2018-07-30 19:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,TEPEYAC INSURGENTES,-99.119915801202,19.4843164218811,-1,Rojo
ROBO A TRANSEUNTE CV,2018-07-31 02:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,GERTRUDIS SANCHEZ 3A SECCION,-99.1024245971309,19.464255069247105,429,Rojo
ROBO A TRANSEUNTE CV,2018-07-13 09:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,CHALMA DE GUADALUPE,-99.1537109609625,19.5470506942758,124,Naranja
ROBO A TRANSEUNTE CV,2018-07-14 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,DEL CARMEN,-99.13797937707041,19.5459079450588,186,Naranja
ROBO A TRANSEUNTE CV,2018-07-15 18:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROSAS DEL TEPEYAC,-99.1170684713622,19.4889757998364,369,Rojo
ROBO A TRANSEUNTE CV,2018-07-16 09:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON II SECCION,-99.0814270433549,19.4571713690318,5,Rojo
ROBO A TRANSEUNTE CV,2018-07-16 10:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,VILLA GUSTAVO A. MADERO,-99.113883113324,19.4839778870745,679,Rojo
ROBO A TRANSEUNTE CV,2018-08-01 10:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ESTRELLA,-99.11705332027641,19.4735252673029,660,Verde
ROBO A TRANSEUNTE CV,2017-12-05 12:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION GABRIEL HERNANDEZ,-99.1016044477119,19.5060257663288,416,Verde
ROBO A TRANSEUNTE CV,2017-12-05 10:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,TRES ESTRELLAS,-99.11046525559273,19.469467187661397,-1,Rojo
ROBO A TRANSEUNTE CV,2017-12-05 16:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,DEL BOSQUE,-99.1436127165631,19.5442225348006,117,Rojo
ROBO A TRANSEUNTE CV,2017-11-26 08:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN Y GUADALUPE TICOMAN,-99.12963630145771,19.5221529643382,75,Rojo
ROBO A TRANSEUNTE CV,2017-12-07 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION GABRIEL HERNANDEZ,-99.09965561937722,19.5050895608059,425,Rojo
ROBO A TRANSEUNTE CV,2017-12-10 21:25:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,CAPULTITLAN,-99.1329984511703,19.4771252049708,536,Rojo
ROBO A TRANSEUNTE CV,2017-12-12 11:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ESTRELLA,-99.1184341583437,19.4739970882235,-1,Rojo
ROBO A TRANSEUNTE CV,2017-12-15 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,FORESTAL,-99.1296705032246,19.5617523671246,221,Naranja
ROBO A TRANSEUNTE CV,2017-12-18 16:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AHUEHUETES,-99.1332085221787,19.5471602288584,164,Rojo
ROBO A TRANSEUNTE CV,2017-11-14 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JOSE DE LA ESCALERA,-99.16297549868179,19.5277462720238,-1,Rojo
ROBO A TRANSEUNTE CV,2017-10-19 14:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,DEL OBRERO,-99.09034062221072,19.4999059560567,364,Rojo
ROBO A TRANSEUNTE CV,2017-10-24 17:35:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,CAPULTITLAN,-99.1326642118605,19.47753318978869,536,Rojo
ROBO A TRANSEUNTE CV,2017-10-23 13:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,EL COYOL,-99.08871975283242,19.4855703315121,436,Rojo
ROBO A TRANSEUNTE CV,2017-10-27 14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,DEFENSORES DE LA REPUBLICA,-99.14211737105991,19.4756426183132,404,Rojo
ROBO A TRANSEUNTE CV,2017-12-20 23:16:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ARAGON LA VILLA,-99.1151118585647,19.4813904105251,680,Rojo
ROBO A TRANSEUNTE CV,2017-12-21 13:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,EL MILAGRO,-99.08574892578592,19.4844628636533,461,Verde
ROBO A TRANSEUNTE CV,2017-12-21 15:48:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SANTA ISABEL TOLA,-99.11832889962619,19.4969284486673,383,Rojo
ROBO A TRANSEUNTE CV,2017-11-30 15:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,MARTIN CARRERA,-99.1096447906971,19.488488435708,-1,Rojo
ROBO A TRANSEUNTE CV,2017-12-09 14:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,PROGRESO NACIONAL,-99.1592014457688,19.5152145898542,-1,Rojo
ROBO A TRANSEUNTE CV,2017-12-10 01:48:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ZONA ESCOLAR,-99.1495853829999,19.542494299832804,-1,Rojo
ROBO A TRANSEUNTE CV,2017-12-08 06:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN FELIPE DE JESUS,-99.0740826272349,19.500388732491,256,Naranja
ROBO A TRANSEUNTE CV,2017-12-13 14:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN FELIPE DE JESUS,-99.07193549890751,19.4905651686426,-1,Rojo
ROBO A TRANSEUNTE CV,2017-12-18 02:55:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,MARTIN CARRERA,-99.1030165975013,19.4892403026058,560,Rojo
ROBO A TRANSEUNTE CV,2018-04-16 15:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,NUEVA ATZACOALCO,-99.0854138102488,19.495133754147503,-1,Rojo
ROBO A TRANSEUNTE CV,2018-04-17 06:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,C.T.M. ATZACOALCO,-99.1031092906581,19.5106297720184,-1,Rojo
ROBO A TRANSEUNTE CV,2018-04-13 13:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,CHALMA DE GUADALUPE,-99.1500802154418,19.552858306545698,-1,Rojo
ROBO A TRANSEUNTE CV,2018-04-17 11:55:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,DEFENSORES DE LA REPUBLICA,-99.1456660963971,19.47590193095489,-1,Rojo
ROBO A TRANSEUNTE CV,2018-04-18 18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,VALLEJO,-99.12787767471693,19.4618367472566,599,Rojo
ROBO A TRANSEUNTE CV,2018-04-18 23:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN Y GUADALUPE TICOMAN,-99.1276669111141,19.521137646458303,75,Rojo
ROBO A TRANSEUNTE CV,2018-04-21 15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON I SECCION,-99.09327248921178,19.4599914586156,294,Verde
ROBO A TRANSEUNTE CV,2018-04-26 12:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,INDUSTRIAL,-99.12752818116009,19.471515744010198,-1,Rojo
ROBO A TRANSEUNTE CV,2018-04-26 20:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06768605102741,19.4652481020902,200,Rojo
ROBO A TRANSEUNTE CV,2018-04-28 13:32:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,TEPEYAC INSURGENTES,-99.1187980999023,19.4850858800902,658,Naranja
ROBO A TRANSEUNTE CV,2018-04-14 20:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,INDUSTRIAL,-99.12365030330852,19.47585660477,629,Verde
ROBO A TRANSEUNTE CV,2018-04-20 21:23:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,VASCO DE QUIROGA,-99.09276704992529,19.4916891081142,319,Naranja
ROBO A TRANSEUNTE CV,2018-04-22 13:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,CAMPESTRE ARAGON,-99.083261299213,19.4812658950805,468,Rojo
ROBO A TRANSEUNTE CV,2018-04-22 23:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SANTA ISABEL TOLA,-99.1126088517238,19.5012042295234,-1,Rojo
ROBO A TRANSEUNTE CV,2018-04-16 12:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,NUEVA ATZACOALCO,-99.0868402265947,19.4992242915451,351,Naranja
ROBO A TRANSEUNTE CV,2018-04-23 21:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,CAMPESTRE ARAGON,-99.08321239723007,19.485300278036398,386,Verde
ROBO A TRANSEUNTE CV,2018-05-08 13:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0687332796898,19.4583907222426,31,Rojo
ROBO A TRANSEUNTE CV,2018-05-14 12:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,VALLEJO,-99.1319195242026,19.46895918398269,-1,Rojo
ROBO A TRANSEUNTE CV,2018-05-13 14:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,GUADALUPE TEPEYAC,-99.12174547533279,19.4698829294335,678,Rojo
ROBO A TRANSEUNTE CV,2018-05-14 05:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,TRES ESTRELLAS,-99.1093783920718,19.473837996171998,488,Verde
ROBO A TRANSEUNTE CV,2018-05-08 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION CASAS ALEMAN,-99.0859733818548,19.477709581562397,-1,Rojo
ROBO A TRANSEUNTE CV,2018-05-11 19:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,VILLA GUSTAVO A. MADERO,-99.1113742261234,19.483619649284602,447,Naranja
ROBO A TRANSEUNTE CV,2018-04-28 13:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN Y GUADALUPE TICOMAN,-99.12920524138269,19.5210142179536,75,Rojo
ROBO A TRANSEUNTE CV,2018-04-28 15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON VII SECCION,-99.07656762837392,19.4696509443396,-1,Rojo
ROBO A TRANSEUNTE CV,2018-04-23 09:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,NARCISO BASSOLS,-99.05707682898121,19.4545297314885,63,Rojo
ROBO A TRANSEUNTE CV,2018-02-28 15:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION MARTIRES DE RIO BLANCO,-99.1031612264743,19.468119994827003,403,Verde
ROBO A TRANSEUNTE CV,2018-02-28 21:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SANTA ROSA,-99.1677034262447,19.5252870668579,120,Naranja
ROBO A TRANSEUNTE CV,2018-03-01 15:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,TABLAS DE SAN AGUSTIN,-99.11237238198193,19.46380920805069,456,Naranja
ROBO A TRANSEUNTE CV,2018-03-01 22:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,15 DE AGOSTO,-99.1048485776675,19.4860258116231,567,Verde
ROBO A TRANSEUNTE CV,2018-03-02 15:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,7 DE NOVIEMBRE,-99.12391672531281,19.460981811899604,471,Rojo
ROBO A TRANSEUNTE CV,2018-02-24 18:34:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SANTA ISABEL TOLA,-99.11792660322331,19.499015617214198,383,Rojo
ROBO A TRANSEUNTE CV,2018-03-01 15:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,LINDAVISTA,-99.13504038722358,19.491249959095303,516,Naranja
ROBO A TRANSEUNTE CV,2018-01-30 16:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION PANAMERICANA,-99.14373428345759,19.477768831751398,432,Verde
ROBO A TRANSEUNTE CV,2018-01-31 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,EL COYOL,-99.0943840036796,19.4865733111783,595,Rojo
ROBO A TRANSEUNTE CV,2017-12-06 09:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ACUEDUCTO DE GUADALUPE,-99.15730845458029,19.526418054324,-1,Rojo
ROBO A TRANSEUNTE CV,2018-02-02 15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,C.T.M. ARAGON,-99.054524298437,19.4534034019163,62,Naranja
ROBO A TRANSEUNTE CV,2018-02-01 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,HEROES DE CERRO PRIETO,-99.0985047616447,19.4506142227492,264,Verde
ROBO A TRANSEUNTE CV,2018-01-19 22:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,EMILIANO ZAPATA,-99.1194458434693,19.4607163800096,482,Naranja
ROBO A TRANSEUNTE CV,2018-01-20 18:35:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SALVADOR DIAZ MIRON,-99.0988792509535,19.486048101902398,555,Rojo
ROBO A TRANSEUNTE CV,2018-02-26 12:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,DEFENSORES DE LA REPUBLICA,-99.1442941716828,19.47556897785,404,Rojo
ROBO A TRANSEUNTE CV,2018-02-27 14:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,VALLEJO,-99.1260626957971,19.4656394309936,-1,Rojo
ROBO A TRANSEUNTE CV,2018-02-26 20:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,MARTIN CARRERA,-99.10815964312158,19.4880117577757,583,Naranja
ROBO A TRANSEUNTE CV,2018-02-28 09:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SANTA ROSA,-99.16656845820428,19.523730718873697,-1,Rojo
ROBO A TRANSEUNTE CV,2017-12-28 17:02:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,LA LAGUNA TICOMAN,-99.13504546583349,19.5140465228583,184,Naranja
ROBO A TRANSEUNTE CV,2017-12-30 11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ACUEDUCTO DE GUADALUPE,-99.14985572580099,19.5248703802328,192,Verde
ROBO A TRANSEUNTE CV,2017-12-27 18:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,GUADALUPE PROLETARIA,-99.1518248557743,19.5198685016837,-1,Rojo
ROBO A TRANSEUNTE CV,2018-02-19 16:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION BENITO JUAREZ,-99.13662407925631,19.53457181139489,137,Naranja
ROBO A TRANSEUNTE CV,2018-03-04 11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION CASAS ALEMAN,-99.08836753078279,19.4769038019572,508,Rojo
ROBO A TRANSEUNTE CV,2018-03-03 22:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0668139605895,19.4522561620572,-1,Rojo
ROBO A TRANSEUNTE CV,2018-03-04 17:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,GUADALUPE VICTORIA,-99.1402072716925,19.4702528010543,609,Rojo
ROBO A TRANSEUNTE CV,2018-03-04 23:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,CONSTITUCION DE LA REPUBLICA,-99.10104565688007,19.4820975966957,575,Naranja
ROBO A TRANSEUNTE CV,2018-03-03 21:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,PROGRESO NACIONAL,-99.1579783593605,19.5161095767429,158,Rojo
ROBO A TRANSEUNTE CV,2018-03-05 20:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,MARTIN CARRERA,-99.1017223037711,19.4880795436702,606,Rojo
ROBO A TRANSEUNTE CV,2018-02-17 12:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,AMPLIACION PANAMERICANA,-99.14487707219592,19.4775239083044,427,Rojo
